Prefix,ISO,Desc,InternalRost,Rate
5218781003,,mexico mobile - usacell/unefone,0.00518,0.01554
5218781004,,mexico mobile - usacell/unefone,0.00518,0.01554
5218781005,,mexico mobile - usacell/unefone,0.00518,0.01554
5218781006,,mexico mobile - usacell/unefone,0.00518,0.01554
5218781007,,mexico mobile - usacell/unefone,0.00518,0.01554
5218781008,,mexico mobile - usacell/unefone,0.00518,0.01554
521878101,,mexico mobile movistar,0.00552,0.01656
521878102,,mexico mobile movistar,0.00552,0.01656
521878103,,mexico mobile movistar,0.00552,0.01656
521878105,,mexico mobile movistar,0.00552,0.01656
521878110,,mexico mobile movistar,0.00552,0.01656
521878121,,mexico mobile - usacell/unefone,0.00518,0.01554
521878124,,mexico mobile movistar,0.00552,0.01656
521878125,,mexico mobile movistar,0.00552,0.01656
521878126,,mexico mobile movistar,0.00552,0.01656
521878128,,mexico mobile movistar,0.00552,0.01656
521878129,,mexico mobile movistar,0.00552,0.01656
521878132,,mexico mobile movistar,0.00552,0.01656
521878134,,mexico mobile movistar,0.00552,0.01656
521878139,,mexico mobile - equal access,0.00564,0.01692
521878593,,mexico mobile - equal access,0.00564,0.01692
521878776,,mexico mobile movistar,0.00552,0.01656
521878779,,mexico mobile movistar,0.00552,0.01656
521878780,,mexico mobile movistar,0.00552,0.01656
521878781,,mexico mobile movistar,0.00552,0.01656
521878787,,mexico mobile movistar,0.00552,0.01656
521878794,,mexico mobile movistar,0.00552,0.01656
521878887,,mexico mobile movistar,0.00552,0.01656
521878895,,mexico mobile movistar,0.00552,0.01656
521878931,,mexico mobile movistar,0.00552,0.01656
5218789733,,mexico mobile movistar,0.00552,0.01656
521891,,mexico mobile ea,0.00544,0.01632
521891100,,mexico mobile movistar,0.00552,0.01656
521891101,,mexico mobile movistar,0.00552,0.01656
521891102,,mexico mobile movistar,0.00552,0.01656
521891106,,mexico mobile movistar,0.00552,0.01656
521891111,,mexico mobile movistar,0.00552,0.01656
521891970,,mexico mobile movistar,0.00552,0.01656
521892,,mexico mobile ea,0.00544,0.01632
521892101,,mexico mobile movistar,0.00552,0.01656
521894101,,mexico mobile movistar,0.00552,0.01656
521894102,,mexico mobile movistar,0.00552,0.01656
521894103,,mexico mobile movistar,0.00552,0.01656
521894107,,mexico mobile movistar,0.00552,0.01656
521894108,,mexico mobile movistar,0.00552,0.01656
521894109,,mexico mobile movistar,0.00552,0.01656
521894843,,mexico mobile movistar,0.00552,0.01656
5218948476,,mexico mobile movistar,0.00552,0.01656
5218948477,,mexico mobile movistar,0.00552,0.01656
5218948478,,mexico mobile movistar,0.00552,0.01656
5218948479,,mexico mobile movistar,0.00552,0.01656
5218948482,,mexico mobile movistar,0.00552,0.01656
5218948483,,mexico mobile movistar,0.00552,0.01656
5218948484,,mexico mobile movistar,0.00552,0.01656
5218948485,,mexico mobile movistar,0.00552,0.01656
5218948486,,mexico mobile movistar,0.00552,0.01656
5218948487,,mexico mobile movistar,0.00552,0.01656
5218948488,,mexico mobile movistar,0.00552,0.01656
5218948489,,mexico mobile movistar,0.00552,0.01656
521894887,,mexico mobile movistar,0.00552,0.01656
521897101,,mexico mobile movistar,0.00552,0.01656
521897103,,mexico mobile movistar,0.00552,0.01656
521897104,,mexico mobile movistar,0.00552,0.01656
521897108,,mexico mobile movistar,0.00552,0.01656
521897974,,mexico mobile movistar,0.00552,0.01656
521897975,,mexico mobile movistar,0.00552,0.01656
5218979762,,mexico mobile movistar,0.00552,0.01656
5218979763,,mexico mobile movistar,0.00552,0.01656
5218979764,,mexico mobile movistar,0.00552,0.01656
5218979765,,mexico mobile movistar,0.00552,0.01656
5218979766,,mexico mobile movistar,0.00552,0.01656
521899,,mexico mobile ea,0.00544,0.01632
521899102,,mexico mobile movistar,0.00552,0.01656
521899121,,mexico mobile movistar,0.00552,0.01656
521899127,,mexico mobile movistar,0.00552,0.01656
521899130,,mexico mobile movistar,0.00552,0.01656
521899136,,mexico mobile movistar,0.00552,0.01656
521899137,,mexico mobile movistar,0.00552,0.01656
521899138,,mexico mobile movistar,0.00552,0.01656
521899139,,mexico mobile movistar,0.00552,0.01656
521899142,,mexico mobile movistar,0.00552,0.01656
521899147,,mexico mobile movistar,0.00552,0.01656
521899148,,mexico mobile movistar,0.00552,0.01656
521899150,,mexico mobile - equal access,0.00564,0.01692
5218991500,,mexico mobile - usacell/unefone,0.00518,0.01554
5218991501,,mexico mobile - usacell/unefone,0.00518,0.01554
5218991502,,mexico mobile - usacell/unefone,0.00518,0.01554
5218991503,,mexico mobile - usacell/unefone,0.00518,0.01554
5218991504,,mexico mobile - usacell/unefone,0.00518,0.01554
521899151,,mexico mobile movistar,0.00552,0.01656
521899152,,mexico mobile movistar,0.00552,0.01656
521899153,,mexico mobile movistar,0.00552,0.01656
521899154,,mexico mobile movistar,0.00552,0.01656
521899161,,mexico mobile - usacell/unefone,0.00518,0.01554
521899166,,mexico mobile - usacell/unefone,0.00518,0.01554
521899167,,mexico mobile movistar,0.00552,0.01656
521899178,,mexico mobile movistar,0.00552,0.01656
521899179,,mexico mobile movistar,0.00552,0.01656
52189918,,mexico mobile movistar,0.00552,0.01656
521899190,,mexico mobile movistar,0.00552,0.01656
521899191,,mexico mobile movistar,0.00552,0.01656
521899192,,mexico mobile movistar,0.00552,0.01656
521899193,,mexico mobile movistar,0.00552,0.01656
521899197,,mexico mobile - equal access,0.00564,0.01692
5218991971,,mexico mobile - usacell/unefone,0.00518,0.01554
5218991972,,mexico mobile - usacell/unefone,0.00518,0.01554
5218991973,,mexico mobile - usacell/unefone,0.00518,0.01554
5218991974,,mexico mobile - usacell/unefone,0.00518,0.01554
5218991975,,mexico mobile - usacell/unefone,0.00518,0.01554
5218991976,,mexico mobile - usacell/unefone,0.00518,0.01554
5218991977,,mexico mobile - usacell/unefone,0.00518,0.01554
5218991978,,mexico mobile - usacell/unefone,0.00518,0.01554
5218991979,,mexico mobile - usacell/unefone,0.00518,0.01554
521899210,,mexico mobile - equal access,0.00564,0.01692
5218992100,,mexico mobile - usacell/unefone,0.00518,0.01554
5218992101,,mexico mobile - usacell/unefone,0.00518,0.01554
5218992102,,mexico mobile - usacell/unefone,0.00518,0.01554
5218992103,,mexico mobile - usacell/unefone,0.00518,0.01554
5218992104,,mexico mobile - usacell/unefone,0.00518,0.01554
5218992105,,mexico mobile - usacell/unefone,0.00518,0.01554
5218992106,,mexico mobile - usacell/unefone,0.00518,0.01554
5218992107,,mexico mobile - usacell/unefone,0.00518,0.01554
5218992108,,mexico mobile - usacell/unefone,0.00518,0.01554
521899219,,mexico mobile - usacell/unefone,0.00518,0.01554
521899224,,mexico mobile - equal access,0.00564,0.01692
521899227,,mexico mobile - usacell/unefone,0.00518,0.01554
52189923,,mexico mobile movistar,0.00552,0.01656
521899243,,mexico mobile - equal access,0.00564,0.01692
5218992430,,mexico mobile - usacell/unefone,0.00518,0.01554
5218992431,,mexico mobile - usacell/unefone,0.00518,0.01554
5218992432,,mexico mobile - usacell/unefone,0.00518,0.01554
5218992433,,mexico mobile - usacell/unefone,0.00518,0.01554
5218992434,,mexico mobile - usacell/unefone,0.00518,0.01554
5218992435,,mexico mobile - usacell/unefone,0.00518,0.01554
5218992436,,mexico mobile - usacell/unefone,0.00518,0.01554
5218992437,,mexico mobile - usacell/unefone,0.00518,0.01554
5218992438,,mexico mobile - usacell/unefone,0.00518,0.01554
521899249,,mexico mobile movistar,0.00552,0.01656
52189925,,mexico mobile movistar,0.00552,0.01656
521899267,,mexico mobile movistar,0.00552,0.01656
521899268,,mexico mobile movistar,0.00552,0.01656
521899269,,mexico mobile movistar,0.00552,0.01656
521899270,,mexico mobile movistar,0.00552,0.01656
521899288,,mexico mobile movistar,0.00552,0.01656
521899289,,mexico mobile movistar,0.00552,0.01656
521899290,,mexico mobile movistar,0.00552,0.01656
521899291,,mexico mobile movistar,0.00552,0.01656
521899292,,mexico mobile movistar,0.00552,0.01656
521899297,,mexico mobile movistar,0.00552,0.01656
521899298,,mexico mobile movistar,0.00552,0.01656
521899299,,mexico mobile movistar,0.00552,0.01656
521899300,,mexico mobile movistar,0.00552,0.01656
521899304,,mexico mobile movistar,0.00552,0.01656
521899305,,mexico mobile movistar,0.00552,0.01656
521899306,,mexico mobile movistar,0.00552,0.01656
521899307,,mexico mobile movistar,0.00552,0.01656
521899313,,mexico mobile - equal access,0.00564,0.01692
521899314,,mexico mobile - equal access,0.00564,0.01692
521899315,,mexico mobile - equal access,0.00564,0.01692
521899316,,mexico mobile - equal access,0.00564,0.01692
521899317,,mexico mobile - equal access,0.00564,0.01692
521899326,,mexico mobile - equal access,0.00564,0.01692
521899327,,mexico mobile - equal access,0.00564,0.01692
521899328,,mexico mobile - equal access,0.00564,0.01692
521899329,,mexico mobile - equal access,0.00564,0.01692
521899330,,mexico mobile - equal access,0.00564,0.01692
521899331,,mexico mobile movistar,0.00552,0.01656
521899332,,mexico mobile movistar,0.00552,0.01656
521899333,,mexico mobile - equal access,0.00564,0.01692
521899334,,mexico mobile - equal access,0.00564,0.01692
521899335,,mexico mobile - equal access,0.00564,0.01692
521899336,,mexico mobile - equal access,0.00564,0.01692
521899337,,mexico mobile - equal access,0.00564,0.01692
521899338,,mexico mobile movistar,0.00552,0.01656
521899339,,mexico mobile movistar,0.00552,0.01656
521899340,,mexico mobile movistar,0.00552,0.01656
521899341,,mexico mobile movistar,0.00552,0.01656
521899342,,mexico mobile - equal access,0.00564,0.01692
521899343,,mexico mobile - equal access,0.00564,0.01692
521899344,,mexico mobile movistar,0.00552,0.01656
521899345,,mexico mobile movistar,0.00552,0.01656
521899346,,mexico mobile movistar,0.00552,0.01656
521899347,,mexico mobile movistar,0.00552,0.01656
521899348,,mexico mobile movistar,0.00552,0.01656
521899349,,mexico mobile movistar,0.00552,0.01656
521899350,,mexico mobile movistar,0.00552,0.01656
521899351,,mexico mobile movistar,0.00552,0.01656
521899593,,mexico mobile - equal access,0.00564,0.01692
521899875,,mexico mobile movistar,0.00552,0.01656
521899884,,mexico mobile movistar,0.00552,0.01656
521899898,,mexico mobile movistar,0.00552,0.01656
521899910,,mexico mobile - usacell/unefone,0.00518,0.01554
521899914,,mexico mobile movistar,0.00552,0.01656
521899915,,mexico mobile movistar,0.00552,0.01656
521899916,,mexico mobile movistar,0.00552,0.01656
521899919,,mexico mobile movistar,0.00552,0.01656
521899928,,mexico mobile movistar,0.00552,0.01656
521899931,,mexico mobile movistar,0.00552,0.01656
521899933,,mexico mobile movistar,0.00552,0.01656
521899935,,mexico mobile movistar,0.00552,0.01656
521899937,,mexico mobile - equal access,0.00564,0.01692
5218999372,,mexico mobile - usacell/unefone,0.00518,0.01554
5218999375,,mexico mobile - usacell/unefone,0.00518,0.01554
5218999376,,mexico mobile - usacell/unefone,0.00518,0.01554
5218999377,,mexico mobile - usacell/unefone,0.00518,0.01554
521899939,,mexico mobile movistar,0.00552,0.01656
521899940,,mexico mobile movistar,0.00552,0.01656
521899942,,mexico mobile movistar,0.00552,0.01656
521899943,,mexico mobile movistar,0.00552,0.01656
521899949,,mexico mobile movistar,0.00552,0.01656
521899964,,mexico mobile movistar,0.00552,0.01656
521899965,,mexico mobile movistar,0.00552,0.01656
521899966,,mexico mobile movistar,0.00552,0.01656
521899990,,mexico mobile movistar,0.00552,0.01656
521913101,,mexico mobile movistar,0.00552,0.01656
521913104,,mexico mobile movistar,0.00552,0.01656
521914106,,mexico mobile movistar,0.00552,0.01656
521914110,,mexico mobile movistar,0.00552,0.01656
521916,,mexico mobile ea,0.00544,0.01632
521916103,,mexico mobile movistar,0.00552,0.01656
521916104,,mexico mobile - equal access,0.00564,0.01692
5219161040,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161041,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161042,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161043,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161044,,mexico mobile - usacell/unefone,0.00518,0.01554
521916105,,mexico mobile movistar,0.00552,0.01656
521916106,,mexico mobile - equal access,0.00564,0.01692
5219161060,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161061,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161062,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161063,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161064,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161065,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161066,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161067,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161068,,mexico mobile - usacell/unefone,0.00518,0.01554
521916107,,mexico mobile - equal access,0.00564,0.01692
5219161070,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161071,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161072,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161073,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161074,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161075,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161076,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161077,,mexico mobile - usacell/unefone,0.00518,0.01554
5219161078,,mexico mobile - usacell/unefone,0.00518,0.01554
521916110,,mexico mobile - usacell/unefone,0.00518,0.01554
521916113,,mexico mobile movistar,0.00552,0.01656
5219164070,,mexico mobile - usacell/unefone,0.00518,0.01554
5219164071,,mexico mobile - usacell/unefone,0.00518,0.01554
521917,,mexico mobile ea,0.00544,0.01632
521917103,,mexico mobile movistar,0.00552,0.01656
521917104,,mexico mobile movistar,0.00552,0.01656
521917110,,mexico mobile movistar,0.00552,0.01656
521917125,,mexico mobile movistar,0.00552,0.01656
521917131,,mexico mobile movistar,0.00552,0.01656
521918102,,mexico mobile movistar,0.00552,0.01656
521919102,,mexico mobile movistar,0.00552,0.01656
521919105,,mexico mobile movistar,0.00552,0.01656
521921,,mexico mobile ea,0.00544,0.01632
521921113,,mexico mobile movistar,0.00552,0.01656
521921114,,mexico mobile movistar,0.00552,0.01656
521921121,,mexico mobile movistar,0.00552,0.01656
521921122,,mexico mobile movistar,0.00552,0.01656
521921127,,mexico mobile movistar,0.00552,0.01656
521921128,,mexico mobile movistar,0.00552,0.01656
521921129,,mexico mobile movistar,0.00552,0.01656
521921130,,mexico mobile movistar,0.00552,0.01656
521921131,,mexico mobile movistar,0.00552,0.01656
521921144,,mexico mobile - usacell/unefone,0.00518,0.01554
521921153,,mexico mobile movistar,0.00552,0.01656
521921154,,mexico mobile movistar,0.00552,0.01656
521921155,,mexico mobile movistar,0.00552,0.01656
521921160,,mexico mobile movistar,0.00552,0.01656
521921161,,mexico mobile movistar,0.00552,0.01656
521921162,,mexico mobile movistar,0.00552,0.01656
521921167,,mexico mobile movistar,0.00552,0.01656
521921168,,mexico mobile movistar,0.00552,0.01656
521921169,,mexico mobile movistar,0.00552,0.01656
521921172,,mexico mobile movistar,0.00552,0.01656
521921173,,mexico mobile movistar,0.00552,0.01656
521921174,,mexico mobile movistar,0.00552,0.01656
521921175,,mexico mobile movistar,0.00552,0.01656
521921176,,mexico mobile movistar,0.00552,0.01656
521921177,,mexico mobile movistar,0.00552,0.01656
521921184,,mexico mobile movistar,0.00552,0.01656
521921185,,mexico mobile movistar,0.00552,0.01656
521921186,,mexico mobile movistar,0.00552,0.01656
521921187,,mexico mobile movistar,0.00552,0.01656
521921188,,mexico mobile movistar,0.00552,0.01656
521921193,,mexico mobile movistar,0.00552,0.01656
521921194,,mexico mobile movistar,0.00552,0.01656
521921198,,mexico mobile - equal access,0.00564,0.01692
521921199,,mexico mobile - equal access,0.00564,0.01692
521921201,,mexico mobile - usacell/unefone,0.00518,0.01554
521921204,,mexico mobile - usacell/unefone,0.00518,0.01554
521921205,,mexico mobile - equal access,0.00564,0.01692
5219212050,,mexico mobile - usacell/unefone,0.00518,0.01554
5219212051,,mexico mobile - usacell/unefone,0.00518,0.01554
5219212052,,mexico mobile - usacell/unefone,0.00518,0.01554
5219212053,,mexico mobile - usacell/unefone,0.00518,0.01554
5219212054,,mexico mobile - usacell/unefone,0.00518,0.01554
5219212055,,mexico mobile - usacell/unefone,0.00518,0.01554
5219212056,,mexico mobile - usacell/unefone,0.00518,0.01554
5219212057,,mexico mobile - usacell/unefone,0.00518,0.01554
5219212058,,mexico mobile - usacell/unefone,0.00518,0.01554
521921209,,mexico mobile movistar,0.00552,0.01656
521921220,,mexico mobile movistar,0.00552,0.01656
521921269,,mexico mobile - equal access,0.00564,0.01692
5219212690,,mexico mobile - usacell/unefone,0.00518,0.01554
5219212691,,mexico mobile - usacell/unefone,0.00518,0.01554
521921270,,mexico mobile - equal access,0.00564,0.01692
5219212702,,mexico mobile - usacell/unefone,0.00518,0.01554
5219212703,,mexico mobile - usacell/unefone,0.00518,0.01554
5219212704,,mexico mobile - usacell/unefone,0.00518,0.01554
5219212705,,mexico mobile - usacell/unefone,0.00518,0.01554
5219212706,,mexico mobile - usacell/unefone,0.00518,0.01554
5219212707,,mexico mobile - usacell/unefone,0.00518,0.01554
5219212708,,mexico mobile - usacell/unefone,0.00518,0.01554
5219212709,,mexico mobile - usacell/unefone,0.00518,0.01554
521921271,,mexico mobile - usacell/unefone,0.00518,0.01554
521921274,,mexico mobile - usacell/unefone,0.00518,0.01554
521921280,,mexico mobile - usacell/unefone,0.00518,0.01554
521921569,,mexico mobile - equal access,0.00564,0.01692
5219215690,,mexico mobile - usacell/unefone,0.00518,0.01554
5219215691,,mexico mobile - usacell/unefone,0.00518,0.01554
5219215692,,mexico mobile - usacell/unefone,0.00518,0.01554
5219215693,,mexico mobile - usacell/unefone,0.00518,0.01554
5219215694,,mexico mobile - usacell/unefone,0.00518,0.01554
521921593,,mexico mobile - equal access,0.00564,0.01692
521921620,,mexico mobile movistar,0.00552,0.01656
521922,,mexico mobile ea,0.00544,0.01632
521922106,,mexico mobile movistar,0.00552,0.01656
521922107,,mexico mobile movistar,0.00552,0.01656
521922108,,mexico mobile - equal access,0.00564,0.01692
5219221080,,mexico mobile - usacell/unefone,0.00518,0.01554
5219221081,,mexico mobile - usacell/unefone,0.00518,0.01554
5219221082,,mexico mobile - usacell/unefone,0.00518,0.01554
5219221083,,mexico mobile - usacell/unefone,0.00518,0.01554
5219221084,,mexico mobile - usacell/unefone,0.00518,0.01554
521922111,,mexico mobile movistar,0.00552,0.01656
521922112,,mexico mobile - usacell/unefone,0.00518,0.01554
521922118,,mexico mobile movistar,0.00552,0.01656
521922119,,mexico mobile movistar,0.00552,0.01656
521922126,,mexico mobile - usacell/unefone,0.00518,0.01554
521922129,,mexico mobile movistar,0.00552,0.01656
521922130,,mexico mobile movistar,0.00552,0.01656
521922134,,mexico mobile - equal access,0.00564,0.01692
5219221340,,mexico mobile - usacell/unefone,0.00518,0.01554
5219221341,,mexico mobile - usacell/unefone,0.00518,0.01554
5219221342,,mexico mobile - usacell/unefone,0.00518,0.01554
5219221343,,mexico mobile - usacell/unefone,0.00518,0.01554
5219221344,,mexico mobile - usacell/unefone,0.00518,0.01554
5219221345,,mexico mobile - usacell/unefone,0.00518,0.01554
5219221346,,mexico mobile - usacell/unefone,0.00518,0.01554
5219221347,,mexico mobile - usacell/unefone,0.00518,0.01554
5219221348,,mexico mobile - usacell/unefone,0.00518,0.01554
521922136,,mexico mobile movistar,0.00552,0.01656
521922137,,mexico mobile movistar,0.00552,0.01656
521922138,,mexico mobile movistar,0.00552,0.01656
521922145,,mexico mobile movistar,0.00552,0.01656
521922146,,mexico mobile movistar,0.00552,0.01656
521922152,,mexico mobile movistar,0.00552,0.01656
521922153,,mexico mobile movistar,0.00552,0.01656
521922154,,mexico mobile movistar,0.00552,0.01656
521922155,,mexico mobile movistar,0.00552,0.01656
521922160,,mexico mobile movistar,0.00552,0.01656
521922161,,mexico mobile movistar,0.00552,0.01656
521922167,,mexico mobile movistar,0.00552,0.01656
521922168,,mexico mobile movistar,0.00552,0.01656
521922178,,mexico mobile - equal access,0.00564,0.01692
521922179,,mexico mobile movistar,0.00552,0.01656
521922180,,mexico mobile - equal access,0.00564,0.01692
521922181,,mexico mobile movistar,0.00552,0.01656
521922182,,mexico mobile movistar,0.00552,0.01656
521922187,,mexico mobile movistar,0.00552,0.01656
521922188,,mexico mobile movistar,0.00552,0.01656
521922228,,mexico mobile - usacell/unefone,0.00518,0.01554
521922229,,mexico mobile - equal access,0.00564,0.01692
5219222290,,mexico mobile - usacell/unefone,0.00518,0.01554
5219222291,,mexico mobile - usacell/unefone,0.00518,0.01554
5219222292,,mexico mobile - usacell/unefone,0.00518,0.01554
5219222298,,mexico mobile - usacell/unefone,0.00518,0.01554
5219222299,,mexico mobile - usacell/unefone,0.00518,0.01554
521922230,,mexico mobile - usacell/unefone,0.00518,0.01554
521922593,,mexico mobile - equal access,0.00564,0.01692
5219231020,,mexico mobile - usacell/unefone,0.00518,0.01554
5219231021,,mexico mobile - usacell/unefone,0.00518,0.01554
5219231022,,mexico mobile - usacell/unefone,0.00518,0.01554
5219231023,,mexico mobile - usacell/unefone,0.00518,0.01554
5219231024,,mexico mobile - usacell/unefone,0.00518,0.01554
521923103,,mexico mobile - usacell/unefone,0.00518,0.01554
521923104,,mexico mobile - usacell/unefone,0.00518,0.01554
521923107,,mexico mobile movistar,0.00552,0.01656
5219231090,,mexico mobile - usacell/unefone,0.00518,0.01554
5219231091,,mexico mobile - usacell/unefone,0.00518,0.01554
5219231092,,mexico mobile - usacell/unefone,0.00518,0.01554
5219231093,,mexico mobile - usacell/unefone,0.00518,0.01554
5219231094,,mexico mobile - usacell/unefone,0.00518,0.01554
5219231095,,mexico mobile - usacell/unefone,0.00518,0.01554
5219231096,,mexico mobile - usacell/unefone,0.00518,0.01554
5219231097,,mexico mobile - usacell/unefone,0.00518,0.01554
5219231098,,mexico mobile - usacell/unefone,0.00518,0.01554
521923113,,mexico mobile movistar,0.00552,0.01656
521923114,,mexico mobile - usacell/unefone,0.00518,0.01554
521923115,,mexico mobile - usacell/unefone,0.00518,0.01554
521923118,,mexico mobile movistar,0.00552,0.01656
521923119,,mexico mobile movistar,0.00552,0.01656
521923125,,mexico mobile movistar,0.00552,0.01656
5219232350,,mexico mobile - usacell/unefone,0.00518,0.01554
5219232351,,mexico mobile - usacell/unefone,0.00518,0.01554
5219232352,,mexico mobile - usacell/unefone,0.00518,0.01554
5219232353,,mexico mobile - usacell/unefone,0.00518,0.01554
5219232354,,mexico mobile - usacell/unefone,0.00518,0.01554
5219232355,,mexico mobile - usacell/unefone,0.00518,0.01554
5219232357,,mexico mobile - usacell/unefone,0.00518,0.01554
5219232358,,mexico mobile - usacell/unefone,0.00518,0.01554
5219232359,,mexico mobile - usacell/unefone,0.00518,0.01554
521924102,,mexico mobile movistar,0.00552,0.01656
5219241030,,mexico mobile - usacell/unefone,0.00518,0.01554
5219241031,,mexico mobile - usacell/unefone,0.00518,0.01554
5219241032,,mexico mobile - usacell/unefone,0.00518,0.01554
5219241033,,mexico mobile - usacell/unefone,0.00518,0.01554
5219241034,,mexico mobile - usacell/unefone,0.00518,0.01554
521924105,,mexico mobile movistar,0.00552,0.01656
521924108,,mexico mobile movistar,0.00552,0.01656
521924111,,mexico mobile - usacell/unefone,0.00518,0.01554
521924113,,mexico mobile movistar,0.00552,0.01656
521924246,,mexico mobile - usacell/unefone,0.00518,0.01554
5219242485,,mexico mobile - usacell/unefone,0.00518,0.01554
5219242486,,mexico mobile - usacell/unefone,0.00518,0.01554
521924249,,mexico mobile - usacell/unefone,0.00518,0.01554
521932103,,mexico mobile movistar,0.00552,0.01656
521932104,,mexico mobile movistar,0.00552,0.01656
5219321050,,mexico mobile - usacell/unefone,0.00518,0.01554
5219321051,,mexico mobile - usacell/unefone,0.00518,0.01554
5219321052,,mexico mobile - usacell/unefone,0.00518,0.01554
5219321053,,mexico mobile - usacell/unefone,0.00518,0.01554
5219321054,,mexico mobile - usacell/unefone,0.00518,0.01554
5219321055,,mexico mobile - usacell/unefone,0.00518,0.01554
5219321056,,mexico mobile - usacell/unefone,0.00518,0.01554
5219321057,,mexico mobile - usacell/unefone,0.00518,0.01554
5219321058,,mexico mobile - usacell/unefone,0.00518,0.01554
521932107,,mexico mobile - usacell/unefone,0.00518,0.01554
521933108,,mexico mobile movistar,0.00552,0.01656
521933113,,mexico mobile movistar,0.00552,0.01656
5219331150,,mexico mobile - usacell/unefone,0.00518,0.01554
5219331151,,mexico mobile - usacell/unefone,0.00518,0.01554
5219331152,,mexico mobile - usacell/unefone,0.00518,0.01554
5219331153,,mexico mobile - usacell/unefone,0.00518,0.01554
5219331154,,mexico mobile - usacell/unefone,0.00518,0.01554
5219331155,,mexico mobile - usacell/unefone,0.00518,0.01554
5219331156,,mexico mobile - usacell/unefone,0.00518,0.01554
5219331157,,mexico mobile - usacell/unefone,0.00518,0.01554
5219331158,,mexico mobile - usacell/unefone,0.00518,0.01554
521933116,,mexico mobile movistar,0.00552,0.01656
521933120,,mexico mobile - usacell/unefone,0.00518,0.01554
521933126,,mexico mobile movistar,0.00552,0.01656
521933127,,mexico mobile movistar,0.00552,0.01656
5219341030,,mexico mobile - usacell/unefone,0.00518,0.01554
5219341031,,mexico mobile - usacell/unefone,0.00518,0.01554
5219341032,,mexico mobile - usacell/unefone,0.00518,0.01554
5219341033,,mexico mobile - usacell/unefone,0.00518,0.01554
5219341034,,mexico mobile - usacell/unefone,0.00518,0.01554
521934106,,mexico mobile movistar,0.00552,0.01656
521934107,,mexico mobile - usacell/unefone,0.00518,0.01554
521934108,,mexico mobile - usacell/unefone,0.00518,0.01554
521934114,,mexico mobile - usacell/unefone,0.00518,0.01554
5219347420,,mexico mobile - usacell/unefone,0.00518,0.01554
5219347421,,mexico mobile - usacell/unefone,0.00518,0.01554
5219347423,,mexico mobile - usacell/unefone,0.00518,0.01554
5219347424,,mexico mobile - usacell/unefone,0.00518,0.01554
5219347425,,mexico mobile - usacell/unefone,0.00518,0.01554
521936102,,mexico mobile movistar,0.00552,0.01656
521936104,,mexico mobile movistar,0.00552,0.01656
5219361050,,mexico mobile - usacell/unefone,0.00518,0.01554
5219361051,,mexico mobile - usacell/unefone,0.00518,0.01554
5219361052,,mexico mobile - usacell/unefone,0.00518,0.01554
5219361053,,mexico mobile - usacell/unefone,0.00518,0.01554
5219361054,,mexico mobile - usacell/unefone,0.00518,0.01554
5219361055,,mexico mobile - usacell/unefone,0.00518,0.01554
5219361056,,mexico mobile - usacell/unefone,0.00518,0.01554
5219361057,,mexico mobile - usacell/unefone,0.00518,0.01554
5219361058,,mexico mobile - usacell/unefone,0.00518,0.01554
521936108,,mexico mobile - usacell/unefone,0.00518,0.01554
521937106,,mexico mobile movistar,0.00552,0.01656
521937115,,mexico mobile movistar,0.00552,0.01656
5219371160,,mexico mobile - usacell/unefone,0.00518,0.01554
5219371161,,mexico mobile - usacell/unefone,0.00518,0.01554
5219371162,,mexico mobile - usacell/unefone,0.00518,0.01554
5219371163,,mexico mobile - usacell/unefone,0.00518,0.01554
5219371164,,mexico mobile - usacell/unefone,0.00518,0.01554
5219371165,,mexico mobile - usacell/unefone,0.00518,0.01554
5219371166,,mexico mobile - usacell/unefone,0.00518,0.01554
5219371167,,mexico mobile - usacell/unefone,0.00518,0.01554
5219371168,,mexico mobile - usacell/unefone,0.00518,0.01554
521937117,,mexico mobile movistar,0.00552,0.01656
521937124,,mexico mobile - usacell/unefone,0.00518,0.01554
5219371300,,mexico mobile - usacell/unefone,0.00518,0.01554
5219371301,,mexico mobile - usacell/unefone,0.00518,0.01554
5219371302,,mexico mobile - usacell/unefone,0.00518,0.01554
5219371303,,mexico mobile - usacell/unefone,0.00518,0.01554
5219371304,,mexico mobile - usacell/unefone,0.00518,0.01554
